objectId,gmag,rmag,g_minus_r,jd_g_minus_r,jdmin,ramean,decmean,glatmean,dmdt_g,mag_g02,mag_g08,mag_g28,maggmax,maggmean,maggmin,mag_r02,mag_r08,mag_r28,dmdt_r,magrmax,magrmin,distpsnr1,dmdt_g_err,dmdt_r_err,sgmag1,srmag1,classification,catalogue_object_id,separationArcsec,northSeparationArcsec,eastSeparationArcsec,physical_separation_kpc,distance,classificationReliability,major_axis_arcsec,tns_name,type,ra,decl,galactic_plane,g_r_days_from_fl,z,source_label
ZTF25acblpes,20.5359,19.8898,0.601,2461059.7460185,2461031.7739699,75.15115881428571,0.6473252285714286,-24.11945132388397,-0.0233018,20.5359,20.5161,20.2959,20.5359,20.21,19.8841,19.8956,19.8131,19.718,0.022591,19.9349,19.6524,5.46246,0.0116021,0.127493,20.5641,19.4738,ORPHAN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025accl,SN II,75.15117,0.6473032,no,27.97204860020429,0.1062,SN II
ZTF23aadbbxv,20.4243,19.9859,0.824099,2460085.833044,2460062.8886921,222.61089155999997,85.81336286999999,30.74223755528257,-0.048426,20.4137,20.2433,19.8552,20.4243,19.9691,19.3927,19.967,19.7248,19.2034,-0.0634304,19.9859,18.5732,1.94684,0.0536189,0.0427202,-999.0,20.6272,ORPHAN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023dce,SN II,222.610917,85.813369,no,22.944351899903268,0.063,SN II
ZTF24aahhtgq,20.4801,19.8803,0.882601,2460441.794838,2460433.8402778,204.85885098181816,-16.628176627272726,44.72084521586318,-0.133879,20.4027,20.3979,20.436,20.4801,20.3777,20.2124,19.8803,19.8518,19.7489,-0.00768301,19.8803,19.5464,8.31177,0.210303,0.0191157,-999.0,21.5952,ORPHAN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024ecr,SN II,204.858843053,-16.6281491981,no,7.954560200218111,0.052,SN II
ZTF24abqndnz,20.2117,18.9461,1.3571,2460729.9153125,2460706.0353009,239.8741629375,86.18841223749999,29.69038235588364,-0.0327524,20.194,20.1107,19.917,20.2117,19.9827,19.6561,18.9093,18.8202,18.7564,-0.0453261,18.9461,18.7192,5.08109,0.0939933,0.0600544,19.2227,18.6343,ORPHAN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024aaog,SN II,239.8730844,86.1884636,no,23.88001159997657,0.019,SN II
ZTF24aaerzgz,19.6219,19.4676,0.106901,2460651.6003009,2460625.5989583,296.4482034,48.375313340000005,11.651406128713006,-0.00645843,19.6248,19.6865,19.6855,19.9547,19.6788,19.4664,19.4847,19.4745,19.4205,0.0238905,19.5168,19.3225,10.7119,0.0733541,0.138487,21.8728,21.473,ORPHAN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024crf,SN IIn,296.448208,48.375311,yes,26.0013426002115,0.1,SN II
ZTF23aajbkan,20.0994,19.8485,0.250854,2460143.7048843,2460115.7941088,230.27076873636364,-15.229834281818182,34.21521631336129,0.0329764,20.1074,20.228,20.3516,20.4301,20.2868,20.0994,19.8447,19.9027,19.9128,-0.015738,20.0952,19.8009,6.58592,0.0501055,0.0866404,21.4374,21.3538,ORPHAN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023ijs,SN II,230.2707728,-15.2298087629,no,27.91077549988404,0.02,SN II
ZTF22abfutah,19.1648,18.6298,0.188,2459878.6864352,2459867.6990509,255.5488989416666,82.68772518333334,30.28141353436131,-0.0392784,19.1636,19.0458,18.7533,19.1648,18.6824,18.454,18.6268,18.5716,18.4574,-0.0141374,18.6298,18.3348,1.79983,0.0122707,0.0231356,21.5369,20.5707,ORPHAN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022ucz,SN II,255.548958,82.687761,no,10.987384299747646,0.042,SN II
ZTF22aamgumi,20.7339,20.3156,0.5812,2459817.681794,2459790.7862037,288.84842946842105,48.32436951052631,16.191054167486342,-0.0208641,20.6693,20.391,19.8447,20.7339,20.0416,19.2331,20.2329,19.9174,19.2901,-0.0821315,20.3156,18.5831,7.37412,0.178016,0.122164,18.7041,17.9073,ORPHAN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022lxg,SN II,288.848458,48.324361,no,26.895590299740434,-999.0,SN II
ZTF24abesffh,19.221,18.4635,0.567801,2460561.6565856,2460553.6905208,257.34453890000003,-5.092612211111112,19.960370703925765,0.0311342,19.2527,19.5708,19.8818,20.0777,19.5061,19.221,18.4722,18.5969,18.8761,0.0112794,19.1368,18.4635,4.19126,0.0428621,0.0472008,18.1138,17.3015,ORPHAN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024uhu,SN II,257.3445486,-5.0926106,no,7.966064800042659,0.02,SN II
ZTF23aalftvv,20.475,20.0054,1.3555,2460239.676794,2460224.7010648,258.5356664,81.07484128235293,30.48650466281522,-0.150045,20.3523,20.0055,19.6328,20.475,19.8911,19.3602,19.8105,19.4806,18.9948,-0.221168,20.0054,18.3752,15.7862,0.183422,0.118227,21.659,21.3414,ORPHAN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023mtp,SN II,258.53565,81.074837,no,14.975729200057684,0.034,SN II
ZTF23aawblmi,20.7247,20.0321,0.6299,2460183.8990394,2460179.8346296,347.80678917777783,-23.018557833333332,-66.97939954081765,-0.0271251,20.7247,20.658,20.2873,20.7247,20.1721,19.791,20.032,20.004,19.854,-0.00375293,20.0321,19.5526,21.6871,0.019377,0.0167698,-999.0,-999.0,ORPHAN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023otw,SN II,347.8067239,-23.0186928,no,4.064409799873829,0.087,SN II
ZTF23abgmhgw,21.0087,20.2362,0.6842,2460293.0229514,2460292.8771181,115.6194693,11.247321725,16.36356175797142,-2.39339,20.7738,20.7645,20.7622,21.0087,20.885,20.7613,20.2887,20.3137,20.3213,0.0849419,20.3245,20.2362,6.3653,3.1384,0.207701,16.5903,16.0613,ORPHAN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023vci,SN IIP,115.619458128,11.2473379049,no,0.145833299960941,0.029254,SN II
ZTF22abfwchw,20.1676,19.5501,0.669701,2459897.6422801,2459877.6745949,282.5718804071428,75.46660562857143,26.264397769025425,-0.0410092,20.1365,19.9512,19.4839,20.1676,19.6483,19.0049,19.523,19.4312,19.1364,-0.0322777,19.5501,18.7109,17.5229,0.167532,0.141943,-999.0,21.648,ORPHAN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022uhk,SN II,282.572,75.466639,no,19.96768519980833,0.07,SN II
ZTF25aauhqmx,20.6216,20.211,0.410648,2460919.8161343,2460889.8922801,351.04358879012347,-6.094279513580247,-60.457423887591155,33.8135,20.6041,20.5703,20.5021,20.809,20.5146,20.0747,19.9274,19.9978,19.8497,224.778,20.6575,19.1563,15.0977,497.731,602.277,-999.0,21.9286,ORPHAN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025mmt,SN II,351.043570111,-6.09428621223,no,29.923854200169444,0.11,SN II
ZTF24abzgggz,19.8798,19.186,0.854799,2460679.9222454,2460668.9136111,170.44738512499998,46.1284268125,64.01749382985595,-0.114751,19.7907,19.7898,20.0563,20.3172,19.8267,19.4586,19.1435,18.9617,18.8209,-0.0767269,19.186,18.732,13.8088,0.109423,0.0621662,-999.0,-999.0,UNCLEAR,163351704474844625,0.347,-0.03042,0.34589,0.0,0.0,3.0,0.0,2024afbf,SN Ic,170.4473235,46.1284498,no,11.008634299971163,0.03,SN Ib/c
ZTF25aathpcl,19.5117,19.2391,0.304401,2460834.8888194,2460823.8487616,288.93176055000004,64.5878075,21.80594360657831,0.0156072,19.5176,19.2966,18.9544,19.5435,19.253,18.7039,19.2841,19.543,19.925,0.0566172,20.2149,19.2391,7.55512,0.110175,0.0808675,-999.0,-999.0,UNCLEAR,185502889323625809,0.203,-0.18843,-0.07644,0.0,0.0,3.0,5.622,2025mkc,SN Ic-BL,288.931741,64.5877634,no,11.04005780024454,0.09,SN Ib/c
ZTF25acfzcip,20.5834,19.8649,1.1215,2461054.6446296,2461027.689375,46.01171386428571,-13.01533207142857,-55.96205344379988,-0.0496274,20.5834,20.5028,19.919,20.5834,19.5864,19.0314,19.7318,19.5015,18.9051,-0.193803,19.8649,18.1279,21.8654,0.0155067,0.144046,22.173,21.7993,UNCLEAR,S2QC004992,0.357,1.0121,0.3972,0.0,0.0,3.0,0.0,2025afto,SN Ic-BL,46.011692,-13.0153325,no,26.95525459991768,0.05,SN Ib/c
ZTF22aaasqwx,20.3008,20.1304,0.379499,2459726.7303819,2459708.7724653,201.1461375583333,-20.18539995,42.010227180294855,0.0523577,20.329,20.4281,20.483,20.5111,20.406,20.3008,20.054,20.0159,19.873,-0.21284,20.4358,19.2426,8.77378,0.0855439,0.14453,-999.0,-999.0,SN,83782011486030077,10.51,6.69545,8.10631,0.0,0.0,2.0,36.33,2022bck,SN Ib,201.146125,-20.185411,no,17.957916600164026,0.026,SN Ib/c
ZTF20aaskdhj,18.5728,18.2526,0.3202,2458913.6410417,2458913.6410417,74.783540625,4.97273005,-22.195202484696292,0.121011,14.839,17.7574,18.0052,18.5728,18.3273,18.0818,-954587.0,-8.09885,16.0883,0.0284496,18.2526,17.4562,0.66902,-0.044513,-0.00371099,18.8938,18.3299,SN,UGC03223,21.63,8.96,20.188,6.99,67.71,2.0,-999.0,2020eai,SN Ib,74.7835433309,4.97272402797,no,0.0,0.015621,SN Ib/c
ZTF20abwxywy,19.9725,19.5152,0.4573,2459194.6839699,2459194.6407639,4.606746663636364,18.516478472727268,-43.65910651702029,0.0194749,10168.4,24.3226,20.7402,20.3689,20.0751,19.8735,18696.1,23.4258,20.3432,-0.0487303,19.9925,19.5152,2.71464,-0.0607084,-0.0415063,-999.0,20.0788,SN,CGCG456-055,9.53,-6.9,-6.6,2.8,75.65,2.0,-999.0,2020scb,SN Ic,4.6067665278,18.5165354063,no,0.0432060002349317,0.017429,SN Ib/c
ZTF20abywsut,20.059,18.8109,1.0116,2459131.8333102,2459129.7650579,19.823794464285715,21.762673771428577,-40.64694945297613,-0.115171,181.398,22.4165,21.1237,20.8627,20.4776,20.059,368635.0,29.1956,20.4582,-0.108827,19.7855,18.8109,2.86956,-0.112429,-0.13046,21.8205,-999.0,SN,UGC00845,7.0,0.641,-6.971,4.4,137.84,2.0,-999.0,2020sya,SN Ic,19.823811176,21.762674378,no,2.068252299912274,0.031428,SN Ib/c
ZTF20abzjcdg,19.6902,18.7839,0.711102,2459140.6887963,2459138.7742708,355.35750714444447,-22.70510327777778,-73.5392336044146,-0.0311503,208058.0,37.3904,21.5908,20.4687,20.0795,19.6902,122455.0,29.3153,20.3196,-0.0998247,19.7191,18.7839,3.49462,-0.0114951,-0.0716143,18.4214,18.4025,SN,2MFGC17768,3.43,-1.12,3.66,3.13,205.89,2.0,-999.0,2020tii,SN Ic,355.357557603,-22.7050901206,no,1.9145255000330508,0.046432,SN Ib/c
ZTF20accoccp,18.9622,18.6443,0.135201,2459130.67,2459128.7639815,331.2631967307692,-9.024340961538462,-46.79041203643609,-0.115172,103.386,22.1153,20.583,20.2239,19.5842,18.9622,246862.0,39.5165,21.564,-0.094748,20.1551,18.6443,4.7287,-0.0410683,-0.053601,-999.0,21.9417,SN,2MASXJ22050401-0901272,12.53,0.36,12.53,16.41,287.05,2.0,-999.0,2020txx,SN Ic,331.263190771,-9.02434646773,no,1.906018499750644,0.063928,SN Ib/c
ZTF20acpzaoa,19.9564,19.0548,0.461901,2459169.0091898,2459166.0155324,167.48226075263156,36.94578538421053,66.4513395468825,-119.999,1069.1,22.5078,20.2659,20.0689,19.6373,19.3534,1026.96,21.1215,19.362,0.0744651,19.1456,18.6824,3.96579,-283.984,-0.036034,17.255,16.8195,SN,NGC3542,4.14,2.675,-3.66,2.51,133.0,2.0,-999.0,2020zlg,SN Ib,167.482230496,36.9457618713,no,2.9936573999002576,0.03,SN Ib/c
ZTF21aaabzdr,19.4543,18.5762,0.878099,2459229.0167477,2459228.9957986,230.136018575,11.98969755,51.948572715019246,-0.0925104,125449.0,35.2909,21.576,20.5026,19.8975,19.4543,254223.0,38.269,21.3838,-0.017841,19.9128,18.5762,3.28941,-0.0763083,-0.0332868,18.4959,18.3962,SN,CGCG077-078,3.32,1.63,-3.29,1.14,137.63,2.0,-999.0,2020aers,SN Ib/c,230.136,11.989681,no,0.0209491001442074,0.031382,SN Ib/c
ZTF19aaznwze,19.6249,19.6159,0.00900078,2458648.6837847,2458648.6837847,193.88762965,32.206026987499996,84.84433303523811,0.062078,6734.27,30.5932,21.8144,20.7164,19.6951,19.3368,381563.0,38.1047,20.5593,0.0657248,19.6773,18.8253,9.64465,-0.0997718,-0.0197325,21.8068,-999.0,SN,2MASXJ12553453+3212213,18.72,-0.31,19.117,10.62,100.01,2.0,-999.0,2019hty,SN Ib-Ca-rich,193.887621051,32.2060176349,no,0.0,0.02283,SN Ib/c
ZTF25abvbjre,20.5941,19.2198,1.5853,2460979.8911227,2460951.9070833,28.22548269230769,36.055379674358974,-25.17675091200244,-0.0992845,20.5171,19.9707,19.7249,20.5941,19.3914,18.7239,19.1023,18.7278,18.7748,-0.105551,19.3546,17.9442,3.75603,0.0799656,0.105796,-999.0,-999.0,SN,NGC0710,8.71,-9.351,-2.126,1.507,88.978,2.0,0.0,2025zmx,SN Ic,28.225596,36.055361,no,27.984039400238544,0.020431,SN Ib/c
ZTF22aaaivuk,20.0749,19.4561,0.886799,2459726.713588,2459712.6727431,171.12209907272728,-6.059625990909091,50.709727488439086,-0.0213425,20.0727,20.0029,19.9015,20.0749,19.9278,19.8263,19.4386,19.3348,19.172,-0.0495263,19.4561,18.9864,4.6039,0.0313738,0.049101,20.7209,20.1871,SN,GALEXASCJ112429.21-060329.5,4.54,3.9,-2.3,5.59,287.38,2.0,12.6,2022ara,SN Ib,171.122083824,-6.05960317085,no,14.040844899602234,0.064,SN Ib/c
ZTF20aavzffg,17.8992,17.1826,0.7166,2459036.7147454,2459036.7147454,245.4391486681818,-2.2892785727272726,31.477406247638108,-66.5944,459966.0,31.5271,19.2661,18.5109,18.0456,17.8992,361634.0,28.0265,18.3703,-109.934,17.7572,17.1826,2.87255,-182.8,-154.911,-999.0,20.081,SN,NGC6118,52.69,20.8832,48.5409,6.23,22.56,2.0,-999.0,2020hvp,SN Ib,245.439125,-2.289269,no,0.0,0.005247,SN Ib/c
ZTF19aatesgp,19.8555,17.7426,1.6751,2458658.7057523,2458649.7175579,185.7339564,15.82611375,76.90464230357965,-0.0463888,20.4909,20.0601,20.0117,19.9957,19.9256,19.8555,1603600.0,42.8819,20.4097,-0.0475465,19.0353,17.7426,6.77728,-0.0706144,-0.0311461,17.0586,-999.0,SN,MESSIER100,24.52,-15.48,-19.055,1.9,22.53,2.0,444.0,2019ehk,SN Ib,185.733958,15.826119,no,8.988194399978966,0.0043,SN Ib/c
ZTF19aapfmki,17.8007,17.6319,-0.244902,2458586.7728819,2458583.8583449,211.43154841875,9.515736975,65.15055044590498,0.141944,1000290.0,56.3625,22.558,19.9708,18.4061,17.387,271406.0,51.5089,23.0016,-0.0198931,20.3957,17.6319,11.6244,-0.0260123,-0.0494442,-999.0,21.7942,SN,CGCG074-099,15.69,-12.25,-9.81,16.61,242.67,2.0,-999.0,2019deh,SN Ibn,211.43156902,9.515768622,no,2.914537000004202,0.05469,SN Ib/c
ZTF19aamgghn,20.0869,19.4555,0.707699,2458634.727037,2458609.694919,141.3542769,65.46748402,40.15313723331458,-0.0150806,102957.0,28.7133,21.0098,20.4644,20.2757,20.0869,5502.81,24.2286,20.3861,-0.0176766,19.9416,19.4555,3.53713,-0.0141514,-0.0141096,20.8649,19.2166,SN,SDSSJ092524.63+652806.1,3.8,3.14415,-2.134,2.26,130.01,2.0,16.1,2019bwi,SN Ib,141.354254,65.4675014,no,25.03211800009012,0.02968,SN Ib/c
ZTF19aavgukt,18.6241,18.7863,0.946199,2458638.6817824,2458619.7104977,163.742542775,-1.89883695,49.63932529472176,-0.0584252,14615.5,30.4978,20.8066,19.7325,19.1783,18.6241,20.715,19.2165,19.0873,-0.0652097,19.0472,18.7863,3.18591,-0.0124437,-0.0382237,-999.0,18.7609,SN,2MASXJ10545821-0153508,4.93,4.925,0.05,3.54,159.33,2.0,-999.0,2019fyy,SN Ic,163.742542775,-1.89883695,no,18.971284699626267,0.0362,SN Ib/c
ZTF19aavoweu,19.7507,18.8953,0.7775,2458641.7283449,2458635.7201736,247.2088987571429,39.83432453571429,43.66299905105886,0.0740657,60280.2,35.4074,21.6036,20.414,19.5565,19.1841,63849.5,29.0269,19.9961,0.121333,19.2055,18.3404,2.7247,-0.0348963,-0.0427324,18.1117,17.576,SN,KUG1627+399,2.65,2.4,1.12,1.59,157.05,2.0,-999.0,2019gqd,SN Ic,247.208867513,39.834346194,no,6.0081712999381125,0.0359,SN Ib/c
ZTF19aaxfcpq,19.639,18.4962,0.8729,2458666.7493634,2458663.8122338,240.86200608,38.18405977,48.58657927404518,-0.0747189,131385.0,31.888,21.4157,20.5898,20.1069,19.639,497673.0,37.4808,21.3804,-0.0914486,20.1246,18.4962,6.18608,-0.0257687,-0.0371953,18.8051,18.4199,SN,2MASSJ16032665+3810573,6.06,-5.429,-2.691,4.56,167.49,2.0,19.52,2019gwc,SN Ic-BL,240.862042,38.184061,no,2.9371295999735594,0.038003,SN Ib/c
ZTF19aawqcgy,19.1862,18.007,1.1792,2458651.9537037,2458651.8388426,273.23420200000004,68.36256927272728,28.602096817423806,-0.118812,20.4909,19.6451,19.5436,19.5251,19.4069,19.1862,475239.0,34.659,20.3812,-0.0315914,19.3154,18.007,5.16181,-0.113079,-0.0310438,17.7678,17.0521,SN,NGC6621,5.87,3.25,-5.16,1.72,89.85,2.0,-999.0,2019hsx,SN Ic-BL,273.2342469,68.3625593,no,0.1148610999807715,0.020652,SN Ib/c
ZTF19aailcgs,20.2673,19.5452,0.722099,2458580.7321991,2458580.7282986,162.92726615,18.481294771428573,61.16899271017479,-561.645,7914.09,23.5379,20.9946,20.7515,20.5175,20.2673,334137.0,29.5631,20.6197,-0.0787586,20.0644,19.5452,11.3965,-727.093,-0.107737,11.963,12.189,SN,NGC3426,11.3,-0.943,-11.438,3.21,88.8,2.0,-999.0,2019ape,SN Ic,162.927241293,18.4813139026,no,0.0039005000144243,0.02031,SN Ib/c
ZTF25acffrxl,20.3183,20.023,0.471001,2461029.960463,2461005.9146065,147.27898645624998,2.4979687,39.95532880029917,-0.109759,20.2072,19.8653,19.8526,20.3183,19.7334,19.0801,19.947,19.7503,19.7775,-0.0878251,20.023,19.3574,5.60574,0.1179,0.0940195,18.7285,17.7854,SN,2MASXJ09490725+0229557,5.6,3.2508,4.5601,12.028,425.872,2.0,0.0,2025afhg,SN Ic,147.27895987,2.49797083833,no,24.045856500044465,0.020347,SN Ib/c
ZTF25acipmxl,18.1046,18.4106,-0.305988,2461030.5864699,2461028.606169,5.910393,-1.459055525,-63.47946245423685,0.259693,18.2955,18.4954,18.5682,18.6009,18.3528,18.1046,18.6136,18.8507,18.9397,0.276014,18.9802,18.4106,0.948951,0.0540801,0.0570019,21.3655,20.7987,SN,1237678432716456757,0.85,-0.3581,-0.8834,0.0,0.0,2.0,7.19,2025ahnj,SN Ibn,5.9103999,-1.4591033,no,1.9803009000606837,0.067,SN Ib/c
ZTF25aceopyo,20.3206,19.6065,1.3738,2461010.9419792,2461008.9168056,107.32808984,20.638726660000003,13.03897849009315,-0.0860924,20.314,20.0113,19.5394,20.3206,19.6575,19.1871,19.6065,19.5604,19.0477,-0.0542515,19.6065,18.0911,2.6139,0.0379051,0.00580788,18.8395,18.8004,SN,NGC2342,13.797,-10.3698,-9.2812,4.935,76.393,2.0,0.0,2025aebt,SN Ib,107.3281207,20.6387489,yes,2.025173600297421,0.017649,SN Ib/c
ZTF25abyevmr,19.1741,18.4747,0.795502,2461061.7588773,2461038.7572338,118.2041540882353,69.00412219411766,30.67007957766742,0.00817711,19.1816,19.153,19.0746,19.248,19.1366,18.9971,18.467,18.3869,18.2373,-0.0187777,18.4747,18.0686,2.43769,0.0836897,0.022709,19.8084,19.9334,SN,190801182054475953,2.184,1.20548,1.82066,0.0,0.0,2.0,9.462,2025abdd,SN Ic,118.2040973625,69.0041059875,no,23.00164350029081,0.01,SN Ib/c
ZTF25abvcnay,19.9961,19.2697,0.7946,2460979.0090741,2460952.9889468,131.4149429142857,25.004936804761904,35.33042581936246,-0.0307084,19.9756,19.6034,18.9686,19.9961,18.9631,18.1049,19.2547,18.9506,18.5277,0.0155664,19.2995,18.045,2.6592,0.050267,0.0977172,18.5541,18.3088,SN,1237664837002199341,1.795,-0.7484,1.6316,1.528,191.021,2.0,0.0,2025zky,SN Ic,131.4149275,25.0049425,no,26.020127299707383,0.04318,SN Ib/c
ZTF18abbovuc,18.9172,19.1867,0.0506001,2458292.7281597,2458289.7186227,186.3478185333333,31.824012566666667,82.64188772919742,0.0875343,764.258,21.4696,19.4451,19.1521,18.8263,18.6591,2235910.0,47.5815,20.3759,0.106079,19.1867,18.3413,2.32619,-0.0637114,-0.0638986,-999.0,18.985,SN,CGCG158-103,11.34,8.701,-7.268,8.55,167.63,2.0,-999.0,2018cve,SN Ic,186.3477646,31.8239813,no,3.009537000209093,0.039,SN Ib/c
ZTF18abkjnqy,18.9295,18.1786,0.965601,2458343.6717477,2458336.7078588,233.95058276666663,21.738834800000003,52.36681550135886,-0.0227676,19.23,19.0279,19.0049,18.9973,18.9634,18.9295,274187.0,30.629,19.2261,0.0367932,18.4945,17.9388,2.63203,-0.052882,-0.0314731,19.4198,19.0925,SN,2MASXJ15354819+2144246,4.96,4.892,0.806,2.35,102.56,2.0,-999.0,2018erw,SN Ic,233.9505836,21.7388357,no,6.963888899888843,0.02418,SN Ib/c
ZTF19aakirwj,19.8769,19.4346,0.442299,2458608.7751852,2458608.7321181,171.94284146249998,6.1463093,61.09009901696483,0.0269489,-528768.0,12.5188,19.3188,19.9477,19.8077,19.6343,-179470.0,18.5545,19.4872,-0.0078307,19.6118,19.4346,0.162707,-0.0594425,-0.0443429,20.2775,-999.0,SN,CGCG039-186,8.89,-7.103,-5.351,5.62,138.85,2.0,-999.0,2019amm,SN Ib,171.942837018,6.14630293443,no,0.0430670999921858,0.03165,SN Ib/c
ZTF18acsjrbc,19.1407,18.5902,0.550499,2458464.8268634,2458464.8021296,96.15737839999998,50.97497618,16.78846716690652,0.0811498,20.6166,19.4012,19.3026,19.2726,19.1837,19.0662,1290820.0,57.0307,22.4329,0.0302032,20.2608,18.5547,6.43373,-0.177251,-0.10242,21.0944,20.4592,SN,CGCG233-016,14.94,13.306,-6.798,10.96,162.67,2.0,-999.0,2018jme,SN Ic,96.1573670612,50.9750027582,no,0.0247337999753654,0.036939,SN Ib/c
ZTF18aczqzrj,20.1258,18.5967,0.877899,2458522.9277431,2458503.9676852,128.81749648333331,48.31755703333334,36.841617920501854,-0.0154419,168.669,21.1839,20.4518,20.3294,20.2276,20.1258,18205.9,28.66,20.4407,-0.0223385,19.5536,18.5967,1.4199,-0.0249078,-0.0585581,19.9356,-999.0,SN,SDSSJ083516.32+481901.4,2.09,-1.7,1.2,1.77,190.0,2.0,20.28,2018kva,SN Ic,128.8175235,48.3175997,no,18.96005790028721,0.0429,SN Ib/c
ZTF19aadnxbh,17.3169,17.0,-0.0965996,2458509.0378704,2458502.9755324,180.6525099181818,41.0616431,72.82434014589685,0.144469,74146.2,41.1135,21.1369,19.111,17.6564,16.8874,5451.76,30.0025,20.5852,-0.0714804,19.2032,17.0,1.58783,-0.0216184,-0.0107306,-999.0,21.0412,SN,UGC07020,26.57,-26.8704,-0.4506,11.01,89.01,2.0,-999.0,2019uo,SN Ibn,180.65250991818,41.0616431,no,6.062338000163436,0.020454,SN Ib/c
ZTF19abhcefa,20.0328,18.413,-0.222401,2458692.6968056,2458684.7062153,218.76063906,14.77690375,62.92491663263184,317.133,-75.5602,15.1172,17.5495,20.0328,19.047,18.1296,1258.77,22.0459,19.346,-100.863,18.9485,18.2651,5.26831,-543.677,-263.157,20.5703,-999.0,SN,SDSSJ143502.16+144639.5,6.09,2.66,-5.47,5.01,184.19,2.0,19.74,2019lsm,SN Ibn,218.76063906,14.77690375,no,7.990590299945325,0.04168,SN Ib/c
ZTF20aavgmli,18.453,19.7317,0.00869942,2458964.6999769,2458956.7625,157.90989478,-17.85226125,33.681229467226295,0.0406238,-119.155,17.3414,17.9989,18.453,18.2213,18.0878,-180.784,13.6993,17.2193,0.161187,19.7317,17.9073,4.62048,-0.0153624,-0.020542,19.6217,-999.0,SN,2MASXJ10313870-1751047,5.79,3.3624,4.7802,2.69,100.44,2.0,-999.0,2020htt,SN Ib,157.90993525,-17.85224485,no,7.93747689994052,0.023,SN Ib/c
ZTF20aaiqiti,19.9372,18.4812,1.3191,2458891.9407523,2458887.0349306,183.02037903,32.733823189999995,79.80348724411256,-0.135424,415.067,22.1352,20.9027,20.8158,20.4656,19.9372,236446.0,35.2121,21.2759,-0.0275385,19.9951,18.4812,1.64335,-0.129391,-0.0227332,-999.0,18.6818,SN,1237665227304730765,5.87,4.032,-4.648,2.97,109.61,2.0,-999.0,2020ayz,SN Ic-BL,183.0203963,32.733812844444,no,4.905821700114757,0.025,SN Ib/c
ZTF20aammtwx,19.0687,19.6725,0.997702,2458909.7072454,2458890.6725463,111.95104918333334,20.4015103625,16.903620612627904,-0.102435,18.9951,18.7012,18.5704,19.0687,18.4702,18.1219,19.6725,19.6628,19.332,-0.0316563,19.6725,17.8292,12.6049,0.076646,0.0045809,18.081,17.5429,SN,UGC03862,12.56,-11.8368,-4.9162,7.3,118.87,2.0,-999.0,2020cgu,SN Ic,111.951,20.401531,no,19.0346991000697,0.027189,SN Ib/c
ZTF20aamqmhj,19.11,19.025,0.085001,2458893.7209491,2458893.7209491,165.225285196875,57.77599505,53.7245613600438,-89.4625,279.223,20.8887,19.5393,19.3238,19.0611,18.8002,-4615.87,20.5674,19.2028,-8.9185,19.2492,18.554,2.42609,-176.275,-8.76622,17.7434,17.0268,SN,MCG+10-16-043,2.21,-1.0,2.0,2.09,214.27,2.0,-999.0,2020clr,SN Ic,165.225458,57.776019,no,0.0,0.04759,SN Ib/c
ZTF20aasvmbk,19.7079,19.0004,0.7253,2458943.9217477,2458941.9221759,226.21093132777776,24.409896066666665,59.92927910850634,-0.0931921,-10511.3,24.221,21.5199,21.05,20.686,19.7079,-157988.0,28.5306,21.0462,0.00871475,20.3163,18.9826,0.970819,-0.0301176,-0.0712601,20.1891,20.0609,SN,1237665350247645440,2.52,-0.79,2.4,2.01,178.43,2.0,-999.0,2020egt,SN Ib/c,226.210847138,24.4099033264,no,1.9995717997662723,0.04043,SN Ib/c
ZTF20aauwhfa,18.536,17.5459,1.0154,2458965.7598958,2458964.842338,218.1602943615385,31.67095863461538,67.54824298948569,-0.0275743,29.4402,19.7082,19.2983,19.1854,18.8391,18.536,-114804.0,25.8247,19.6404,-0.0244855,18.9456,17.5459,2.53306,-0.141235,-0.0785084,17.0367,13.781,SN,NGC5672,3.13,-2.71,-1.58,0.85,50.93,2.0,-999.0,2020hdh,SN Ic,218.16027313,31.6709929196,no,0.9175578001886606,0.012,SN Ib/c
ZTF20aavgcnu,18.7096,17.9302,1.2583,2458966.770081,2458963.7249653,199.867471325,-13.7236963375,48.58545613924234,-0.0601639,83.5839,21.55,20.2013,19.8831,19.1234,18.7096,22983.2,29.3063,20.3962,-0.0884754,19.387,17.9302,2.82753,-2.66493,-0.0259342,18.3943,20.5511,SN,2MFGC10649,4.13,3.03,2.8,1.49,77.05,2.0,-999.0,2020hop,SN Ic,199.867416197,-13.7237405688,no,3.045115699991584,0.017749,SN Ib/c
